Date,mean_sentiment,article_count,weighted_sentiment,daily_sentiment,weighted_sentiment_rolling_z_score
2016-02-19 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.0402014926230405
2016-02-23 00:00:00+00:00,0.0,2,0.0,negative,0.40184545396006294
2016-02-24 00:00:00+00:00,-1.0,3,-1.3862943611198906,negative,-1.385962794621807
2016-02-25 00:00:00+00:00,0.0,4,0.0,negative,0.44711161531511234
2016-02-26 00:00:00+00:00,-0.25,4,-0.40235947810852507,negative,-0.06288997627774777
2016-02-27 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.45455539134351364
2016-02-29 00:00:00+00:00,-0.3333333333333333,6,-0.648636716351771,negative,-0.366331707545272
2016-03-01 00:00:00+00:00,-0.6666666666666666,6,-1.297273432703542,negative,-1.2720058017933524
2016-03-02 00:00:00+00:00,0.0,4,0.0,negative,0.5358506515282495
2016-03-05 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.9915393921491986
2016-03-07 00:00:00+00:00,-1.0,3,-1.3862943611198906,negative,-1.3428485972659208
2016-03-08 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.4001385930350214
2016-03-10 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.9322203425766113
2016-03-14 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.3729546839627307
2016-03-15 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.9322203425766113
2016-03-16 00:00:00+00:00,-0.42857142857142855,7,-0.891189232148501,negative,-0.6533990267819731
2016-03-17 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.4813854123452073
2016-03-18 00:00:00+00:00,-1.0,4,-1.6094379124341003,negative,-1.5952245999651828
2016-03-19 00:00:00+00:00,0.3333333333333333,3,0.46209812037329684,positive,1.1264608415121051
2016-03-21 00:00:00+00:00,-0.3333333333333333,6,-0.648636716351771,negative,-0.33371591138247775
2016-03-26 00:00:00+00:00,-1.0,3,-1.3862943611198906,negative,-1.2673766322476825
2016-03-28 00:00:00+00:00,0.0,2,0.0,negative,0.5570790817207936
2016-03-29 00:00:00+00:00,0.25,4,0.40235947810852507,positive,1.0711810101107797
2016-03-30 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.8657509946022749
2016-03-31 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.8388866332829377
2016-04-04 00:00:00+00:00,0.0,1,0.0,negative,0.5961445417928196
2016-04-05 00:00:00+00:00,-0.75,4,-1.2070784343255752,negative,-0.9649181197448365
2016-04-06 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.2792293590497571
2016-04-08 00:00:00+00:00,-0.3333333333333333,3,-0.46209812037329684,negative,0.014970082136306207
2016-04-11 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.2950986761291249
2016-04-12 00:00:00+00:00,-1.0,3,-1.3862943611198906,negative,-1.2389891706366651
2016-04-13 00:00:00+00:00,-0.5,4,-0.8047189562170501,negative,-0.4616576197555413
2016-04-14 00:00:00+00:00,0.0,1,0.0,negative,0.6135641066697352
2016-04-16 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.3529421023676164
2016-04-19 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.35294210236761636
2016-04-21 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.337709731031322
2016-04-22 00:00:00+00:00,-0.8,5,-1.433407575382444,negative,-1.3435993434829552
2016-04-25 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.3270937945287595
2016-05-03 00:00:00+00:00,0.0,3,0.0,negative,0.6074745868760283
2016-05-04 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.8833318205454748
2016-05-05 00:00:00+00:00,1.0,3,1.3862943611198906,positive,2.338097046468297
2016-05-06 00:00:00+00:00,0.3333333333333333,3,0.46209812037329684,positive,1.1009320714817707
2016-05-07 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.36541786179759156
2016-05-09 00:00:00+00:00,1.0,2,1.0986122886681098,positive,1.9670589551791762
2016-05-10 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.8713206157958467
2016-05-11 00:00:00+00:00,1.0,2,1.0986122886681098,positive,1.9989442460237876
2016-05-16 00:00:00+00:00,-0.45454545454545453,11,-1.1295030226309093,negative,-0.8928982791011795
